VPC_MICROLOG.9031280014603051.11-1-2016 13_56_40_243.csv
9031280014603051
RNID=1518
11-1-2016 12:55:39:665;STA;0;0;0;0;0;;;311.5.1;;;;O;N
11-1-2016 12:55:39:681;EOD;311.5.1
11-1-2016 12:55:39:681;EOD;311.5.1
11-1-2016 12:55:39:681;DOS;0;0;O
11-1-2016 12:55:49:743;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;3aac7af7-7543-44b6-9678-3ec7c2dafbb4;IPCB;3e41a227-58eb-4cf4-be4f-4f0f09e3af8c;29bf32a1-fd0c-4998-a4a1-d7c45feef9f3;NT idle_stop_info.htm;WEBPAGE;493;14750;10;10;11-1-2016 13:55:4:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:774;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;e06c1c87-f994-4564-aea9-646b0bae3413;IPCD;1fd8db5a-f0cf-4a74-870f-a334f0e60f25;65c3be39-4c90-4059-b6b6-9e390d5f136b;NT service_destination.htm?linedestinationfile=LineDestinationMatrix.xml&lineoverviewfile=LineOverview.xml&zonenamenumberfile=ZoneNameNumberMatrix.xml;WEBPAGE;3665;15076;10;10;11-1-2016 13:55:5:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:774;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;e06c1c87-f994-4564-aea9-646b0bae3413;IPCD;1fd8db5a-f0cf-4a74-870f-a334f0e60f25;65c3be39-4c90-4059-b6b6-9e390d5f136b;NT service_destination.htm?linedestinationfile=LineDestinationMatrix.xml&lineoverviewfile=LineOverview.xml&zonenamenumberfile=ZoneNameNumberMatrix.xml;WEBPAGE;3665;15076;10;10;11-1-2016 13:55:17:571;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:774;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;3aac7af7-7543-44b6-9678-3ec7c2dafbb4;IPCB;3e41a227-58eb-4cf4-be4f-4f0f09e3af8c;29bf32a1-fd0c-4998-a4a1-d7c45feef9f3;NT idle_stop_info.htm;WEBPAGE;493;14750;10;10;11-1-2016 13:55:17:9;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:774;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;c399e327-2562-4b6f-841b-bf2b013419c2;IPCT;19bd961a-eb5e-4789-99df-8af3024cf58b;483f30b6-aefa-469d-8ea5-5c176f8a5000;100KAMPAGNE_1440_605.wmv;VIDEO;12324191;34760;20;20;11-1-2016 13:55:14:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:774;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;e06c1c87-f994-4564-aea9-646b0bae3413;IPCD;1fd8db5a-f0cf-4a74-870f-a334f0e60f25;65c3be39-4c90-4059-b6b6-9e390d5f136b;NT service_destination.htm?linedestinationfile=LineDestinationMatrix.xml&lineoverviewfile=LineOverview.xml&zonenamenumberfile=ZoneNameNumberMatrix.xml;WEBPAGE;3665;15076;10;10;11-1-2016 13:55:28:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:774;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;3aac7af7-7543-44b6-9678-3ec7c2dafbb4;IPCB;3e41a227-58eb-4cf4-be4f-4f0f09e3af8c;29bf32a1-fd0c-4998-a4a1-d7c45feef9f3;NT idle_stop_info.htm;WEBPAGE;493;14750;10;10;11-1-2016 13:55:28:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:49:774;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;c399e327-2562-4b6f-841b-bf2b013419c2;IPCT;20692207-af58-438c-a150-45e67b0f2964;cfe1fa70-1d03-477d-94fa-e0cbe9e6ba53;NT weather v08.htm?file=RSSNordjyskeVejr.rss&mode=raw&index=1;WEBPAGERSS;9272;1936;10;10;11-1-2016 13:55:38:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:50:102;POS;6320677;561267;0;0
11-1-2016 12:55:50:118;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;e06c1c87-f994-4564-aea9-646b0bae3413;IPCD;1fd8db5a-f0cf-4a74-870f-a334f0e60f25;65c3be39-4c90-4059-b6b6-9e390d5f136b;NT service_destination.htm?linedestinationfile=LineDestinationMatrix.xml&lineoverviewfile=LineOverview.xml&zonenamenumberfile=ZoneNameNumberMatrix.xml;WEBPAGE;3665;15076;10;10;11-1-2016 13:55:39:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:50:118;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;3aac7af7-7543-44b6-9678-3ec7c2dafbb4;IPCB;3e41a227-58eb-4cf4-be4f-4f0f09e3af8c;29bf32a1-fd0c-4998-a4a1-d7c45feef9f3;NT idle_stop_info.htm;WEBPAGE;493;14750;10;10;11-1-2016 13:55:39:87;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:55:50:368;DOS;6320677;561267;C
11-1-2016 12:55:55:727;DOS;6320677;561267;O
11-1-2016 12:55:59:696;POS;6320677;561267;0;0
11-1-2016 12:56:0:87;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;c399e327-2562-4b6f-841b-bf2b013419c2;IPCT;36dd6f94-e51a-43a9-bc58-6116c476d08c;0efcddd9-8d7a-4f13-92da-2d983e38ce0b;NT_Infoskaerm_resekort_stander_venstre_1440x605px__20_06_2013.jpg;PICTURE;494539;31066;10;10;11-1-2016 13:55:49:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:56:1:102;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;e06c1c87-f994-4564-aea9-646b0bae3413;IPCD;1fd8db5a-f0cf-4a74-870f-a334f0e60f25;65c3be39-4c90-4059-b6b6-9e390d5f136b;NT service_destination.htm?linedestinationfile=LineDestinationMatrix.xml&lineoverviewfile=LineOverview.xml&zonenamenumberfile=ZoneNameNumberMatrix.xml;WEBPAGE;3665;15076;10;10;11-1-2016 13:55:50:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:56:1:149;AIR;6320677;561267;1518;9031280014603051;INFOTAIMNENT-PC1;3aac7af7-7543-44b6-9678-3ec7c2dafbb4;IPCB;3e41a227-58eb-4cf4-be4f-4f0f09e3af8c;29bf32a1-fd0c-4998-a4a1-d7c45feef9f3;NT idle_stop_info.htm;WEBPAGE;493;14750;10;10;11-1-2016 13:55:50:71;;;;;11-1-2016 13:52:45:437;
11-1-2016 12:56:6:540;DOS;6320676;561267;C
11-1-2016 12:56:9:696;POS;6320676;561267;0;1
11-1-2016 12:56:11:87;AIR;6320676;561268;1518;9031280014603051;INFOTAIMNENT-PC1;c399e327-2562-4b6f-841b-bf2b013419c2;IPCT;19bd961a-eb5e-4789-99df-8af3024cf58b;088368c5-8167-4da4-b9df-dbb2ebbb8bcc;ASK_2016_AAbenthus_bus_mAdresse.mp4;VIDEO;3248672;37891;10;10;11-1-2016 13:56:0:87;;;;;11-1-2016 13:52:45:437;
